,,Barcode,Quantity,Item Name,Date,Company,Stock Take Code,Warehouse,Bin Location,, Count 2 , Count 3 , Count 4 , Count 5 ,
,,1510102690,1,"BEARING, DEEP GROOVE BALL, 6019 Z",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1810102670,4,"BEARING, SPHERICAL ROLLER, 21310 EC3 SKF",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1510105530,6,"BEARING, PLAIN SPHERICAL, GE 140 ES",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1510106280,6,"BEARING, NEEDLE, 85689409, NK 85/35",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1810102380,5,"BEARING, SPHERICAL ROLLER, NJ 221 W",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1810102650,26,"BEARING, CYLINDRICAL ROLLER, SL19 2311",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1510100760,2,"BEARING, DEEP GROOVE BALL, 16032",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1510101370,8,"BEARING, DEEP GROOVE BALL, 6218 RS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1810101960,3,"BEARING, DEEP GROOVE BALL, SINGLE ROW, 6030",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1510100170,2,"BEARING, SPHERICAL ROLLER, 23030",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-02,45954.38681, -   , -   , -   ,  ,
,,1212100010,2,"PANEL WIRE, BLACK, 2.5mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.38681, -   , -   , -   ,  ,
,,1212100410,0,"PANEL WIRE, RED, 0,75mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.38681, -   , -   , -   ,  ,
,,1212100400,0,"PANEL WIRE, BLACK, 0,75mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.38681, -   , -   , -   ,  ,
,,1240100510,9,"PANEL WIRE, BLUE, 0,75mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.38681, -   , -   , -   ,  ,
,,1212100420,3,"PANEL WIRE, GREY, 0,75mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.38681, -   , -   , -   ,  ,
,,1212100050,17,"PANEL WIRE, BLUE, 1.5mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1240100690,5,"PANEL WIRE, ORANGE 0.75MM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1240100660,2,"PANEL WIRE, YELLOW & GREEN, 4MM, 1000V",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1212100000,5,"PANEL WIRE, BLACK, 1.5mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1212100020,2,"PANEL WIRE, RED, 1.5mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1212100370,0,"PANEL WIRE, WHITE, 1.5mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1212100380,0,"PANEL WIRE, WHITE, 4mm X SINGLE CORE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1220100030,8,"NUT, BRASS, 16mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-02,45954.3875, -   , -   , -   ,  ,
,,1010106580,425,"POWDER, WELDING, DELORO 22 S, KENNAMETAL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1323100430,1,"FILTER, P165744 / PB4545. DONALDSON",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1237100080,1,"POWER SUPPLY, 3 PHASE, AC, 525 - 24 V, DRP024V240W3AA, DELTA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1248100460,1,"MONITOR PHASE SEQUENCE, HG380-BD/9080, VART",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1248100590,3,"CABLE SPLICING KIT, FLEXIBLE, 95mm2",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1116100060,250,"POWDER, WELDING, DELORO 36 S, KENNAMETAL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1243100010,2,"LITEBEAMAC, UBAM-LBE-5AC-G EN2, UBIQUITI",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1211102870,14,"BREAKER, XT4 160 TMA, 112-160A TMA, 1SDA068342R1, ABB",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1216100260,9,"CIRCUIT BREAKER, 250 - 630 A, 525V SHUNT COIL, 22kA AT 500V",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1029103460,1,"FIRST AID, KIT, BAG",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-09-05,45954.38819, -   , -   , -   ,  ,
,,1523112210,8,"GARLOCK SEAL, 490X430X20, 64-9695",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1214101760,2,"POWER SUPPLY, AC, 100 - 240 V, 24V DC, DVPPS02, DELTA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1211101760,1,"ISOL XFMR ,5KVA, 415-550V/0-110-220",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1810103030,4,"SEAL, OIL, 64X21238-4129, GARLOCK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1237100000,2,"TRANSFORMER, CONTROL, 3 KVA, 440/525/550 V-110/115/220/240 V",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1237100010,5,"TRANSFORMER, CONTROL, 5 KVA, 440/525/550 V-110/115/220/240 V",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1015100070,3,"GRINDING STONE, 650 X 80 X 304.8mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1210101710,1,"ELECTRONIC FLOW METER, SBG234, IFM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-07-01,45954.38889, -   , -   , -   ,  ,
,,1233101310,20,"LUG, 150 X 12mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100150,10,"LUG, 70 X 16mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100110,34,"LUG, 120 X 12mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100140,20,"LUG, 95 X 10mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100160,15,"LUG, 70 X 10mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100120,10,"LUG, 95 X 16mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100100,21,"LUG, 120 X 16mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100010,10,"FERRULE, 95mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1233100000,14,"FERRULE, 120mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1228101150,10,"RELAY, CONTROL, AC, 110 V, 62.33.8.110.0040, FINDER",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1230100010,4,"PUSH BUTTON BODY, 1NO, GREEN LED, ZB4-BW0B31, SCHNEIDER",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1216100050,3,"COIL, VALVE, FAST UP & DOWN, 507825, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1228100270,2,"RELAY BASE, CONTROL, FLAT PIN, 92 SERIES SOCKET, FINDER",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38889, -   , -   , -   ,  ,
,,1526109570,2,"SPANNER, FLOGGING 46mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38958, -   , -   , -   ,  ,
,,1216100030,2,"CONTACTOR, AC, 110 V COIL, 5.5 kW 525 V, LC1 D1810, LOVATO",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38958, -   , -   , -   ,  ,
,,1211100030,3,"CIRCUIT BREAKER, SINGLE POLE, 20 A, 2.5 kA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-06,45954.38958, -   , -   , -   ,  ,
,,1221101270,3,"ELECTRIC MOTOR, DC, 200kW, Z4-250-31",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1221101750,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1710100000,1,"WATER SWIVEL ASSEMBLY, 3RD RED, 009-05-024",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1553103840,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100050,3,"OIL, GEAR, GRADE 220, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100090,1,"OIL, HYDRAULIC, GRADE 68, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1027100250,4,"OIL, GEAR, 80W90, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100320,1,"OIL, HYDRAULIC, HYSPIN, AWS46, 210L, CASTROL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1027100940,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100090,2,"OIL, HYDRAULIC, GRADE 68, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100500,4,"OIL, RENOLIN, CLP 320, 210L, FUCH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100500,4,"OIL, RENOLIN, CLP 320, 210L, FUCH",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100050,3,"OIL, GEAR, GRADE 220, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100090,1,"OIL, HYDRAULIC, GRADE 68, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Za10 bulk centre,45954.38958, -   , -   , -   ,  ,
,,1013100050,4,"OIL, GEAR, GRADE 220, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1027100670,2,"OIL, GEAR, ALPHA SP 150, 210L, RBR",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1711101100,3,"GATE VALVE, 4"", 20 BAR,  FLANGED, 150, NANJING",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1210100250,1,"ELECTRIC MOTOR, AC, 110kW, 525V, 50Hz, YE2-315S4",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1013100070,4,"OIL, HYDRAULIC, RANDO 68, 20L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1026100520,1,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1013100590,5,"OIL, ATF 220, 20L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1013100050,4,"OIL, GEAR, GRADE 220, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1013100090,4,"OIL, HYDRAULIC, GRADE 68, 210L",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1711100840,3,"GATE VALVES, 4'', DN100 PN16 FLANGE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1711100820,3,"ELBOW, DN100 PN16 FLANGE, 4'', 90° BEND",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1711100840,2,"GATE VALVES, 4'', DN100 PN16 FLANGE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1318105530,5,"CHECK VALVE, DN100, 4'', PN16",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1318105550,9,"BUTTERFLY VALVE, LOW PRESSURE, 10'', DN250, PN10",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.38958, -   , -   , -   ,  ,
,,1310114480,3,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310114520,4,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711100830,3,"REDUCER, DN100 PN16 FLANGE, 4'' - 3''",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310114470,5,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310114530,12,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310114540,6,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310114030,15,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711101310,5,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711101320,5,,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1318105550,12,"BUTTERFLY VALVE, LOW PRESSURE, 10'', DN250, PN10",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711101120,5,"GATE VALVE, 6"", 80 BAR,  FLANGED, 600, NANJING",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711100810,4,"Y-PIECE, DN100 PN16 FLANGE, 4''",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1318105550,20,"BUTTERFLY VALVE, LOW PRESSURE, 10'', DN250, PN10",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711100850,2,"BUTTERFLY VALVE, 8'', WITH FLANGE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1310110800,2,"FLANGE, 4"", CLASS 600",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1711101010,1,"BUTTERFLY VALVE, 110 NITRIL,  LVB065, 65NB, HYTEC",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,ZA10 BULK CENTRE,45954.39028, -   , -   , -   ,  ,
,,1318100300,1,"DIRECT CONTROL VALVE, SOLENOID OPERATED, DG4V-5-2C, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318100310,3,"FLOW CONTROL VALVE, DGMFN-5-Y-A2W-B2W-30, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318107640,7,"DIRECTIONAL VALVE, SOLENOID OPERATED, DG4V-5-2C-MU-A6-20",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1112100570,20,"O-RING, Ø9.65 X 155 (ID), 76.90 H-17",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1214101760,1,"POWER SUPPLY, AC, 100 - 240 V, 24V DC, DVPPS02, DELTA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318107730,1,"DIRECTIONAL VALVE, SOLENOID OPERATED, KCG-3-L-350-D-Z-M-U-HL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318100320,1,"CHECK VALVE, PILOT OPERATED, DGMPC-5-ABK-BAK-30, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1311100070,4,"VACUUM GAUGE, COLOUR CODED",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318102300,0,"DIRECT CONTROL VALVE, SOLENOID OP, DG4V-3-6C-MU-B6-60, VICKE",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318102050,7,"PROPORTIONAL VALVE, KCG 3 L 350D ZMU HL1 10P15 T10, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318100330,3,"VALVE, DIRECTIONAL, DG4V-5-2A-MU-A6-20, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318107690,4,"VALVE, SOLENOID OPERATED DIRECTIONAL, DG4V-5-2A-M-U-A6-20",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1318102730,6,"PROPORTIONAL VALVE, KCG-6-D-2-350 MUH 110, VICKERS",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-03-05,45954.39375, -   , -   , -   ,  ,
,,1315102120,25,"SHAFT BEARING, V38 YEOSHE PUMP, L44643",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1315102490,11,"SHAFT BEARING, 6305-2ZC3, V15, , YEOSHE PUMP",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1810102080,1,"BEARING, DEEP GROOVE BALL, 6305 DDUC3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1713102040,3,"BEARING SET, WATER PUMP, HCP40/26/3, HORMA",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1315102110,17,"SHAFT BEARING, V38 YEOSHE PUMP, LM11949",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1510107190,11,"BEARING, BALL, SINGLE ROW, DIN 625, 6210, SKF",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
,,1810102010,2,"BEARING, DEEP GROOVE BALL, 6208 ZZC3",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-12-03,45954.39514, -   , -   , -   ,  ,
